b,AJ 1.2,CMg,DKB 58,DKB 64,DLGB 2
457,-0.17579005720525392,-0.018762934657240566,0.42711814496812517,-0.023811040119952546,0.3121277809526342
458,0.07787138324967378,0.09003251030891417,0.11917824165372477,-0.03757807406148779,0.18176148330405628
459,-0.3546444658029245,0.05276214912424555,0.14954253931564224,-0.13196095246083134,0.428591748280229
460,-0.1749427751361012,0.10584860832251686,0.42381140203358053,-0.02346128794993711,0.5826690717138231
461,0.08704247799823336,-0.08801532417482721,0.41882235627599496,-0.04391075809891516,0.4926122392609328
462,-0.03453715368029262,-9.000340450784349e-05,0.6084664608604584,-0.3025672619676213,0.14868705801449064
463,-0.0036947610960640807,0.07848751421740595,0.42114082757805155,-0.037345491333700256,0.36583505796216353
464,0.09877363561914931,-0.05815244448701955,0.452019355621311,0.024360215934869762,0.09071405434141229
465,-0.001843581711507003,-0.028426178487271348,0.16931623208066113,0.11078007751935134,0.19827036601978934
466,-0.32402305565602035,-0.061841318536205135,0.5814800331601246,0.020890606871410124,0.6820213873104463
467,-0.0652400396136624,0.02870420521838011,0.3016581621462984,-0.0013932846464453912,0.4950080479112741
468,-0.14740196752518872,-0.007334931399939187,0.45651880465832145,-0.07061744684617008,0.11534133256425057
469,-0.026416910836662387,-0.022241121225198137,0.5195786137615951,-0.2425776180926121,0.1081592425394973
470,-0.26135420312539825,0.1262325752568386,0.4952388898174888,0.017254618169308573,0.32080280586499493
471,-0.10846705795980509,-0.049676358248630745,0.7793004743644188,-0.27513859464696977,0.3580470935687496
472,0.06878897847508929,0.09624813178864625,0.16802627049604202,-0.150349470404172,0.2205601285576903
473,-0.17827661090301056,-0.07365219601208632,0.6247800334574236,-0.0289888487534391,0.45481862478771407
474,-0.12404381792770502,-0.07793491573525411,0.830355845295,-0.2342097412503385,0.16509617289888343
475,0.029606897138761835,0.06316238541281861,0.08351398746428329,-0.6550092627813822,-0.03975828197967961
476,0.15535861384036465,-0.0698331606261963,0.32266957904062754,0.030099708358668376,0.20230388764532353
477,-0.2377891257333744,-0.10664108637985051,0.7807154206057241,-0.025252319618330864,0.07083259620037921
478,-0.08365759088416884,0.01085288552674849,0.29122698297367283,0.1492422139645091,0.3849333548902351
479,0.17452187001068348,-0.024286792335270074,0.29294883944610767,0.03216597073043877,-0.11884405427852199
480,0.3444817281545904,-0.04294112304205387,-0.01163201479514056,-0.22038580773663333,0.20042479160614182
481,0.15745571774986117,0.0038402365943012036,0.2764239538808734,0.03129974325423619,0.07183022353484626
482,-0.22569342660809472,0.07144173850027456,0.24164678752349839,0.20470067968537292,0.0845611444392153
483,0.09520930504889477,-0.07135767559760355,0.3697119405824995,0.04003280642251702,0.6092314689115519
484,-0.09731757047652301,-0.09434340815613321,0.7679053171240043,0.05370019240799505,0.3313046904089998
485,0.12611753280064322,0.02050740976742096,0.675577696003071,-0.11775595377490619,0.2852114747944885
486,-0.05101925915572876,-0.023850175716337917,0.6655070971927122,-0.03711288173015678,0.2835222557023406
487,-0.007446759479055903,0.07586857791005686,0.6204680179383191,0.12748207394083705,0.08420261408967075
488,-0.02686179297382265,0.045541434106461165,0.43807397145652,0.17984632285380253,0.4223556771736351
489,0.10661663287866871,0.005968446071320121,0.49372120020510435,-0.08110138882961287,0.12271790133374823
490,0.23813379641407284,-0.10126420199308536,0.3292200785357006,-0.08944480008682049,0.2135444636055781
491,-0.21468917290234169,-0.0132704833764006,0.6397303181073489,0.13160358058923097,0.2959215473290957
492,0.1784554973438664,-0.007474820199349019,0.19459713896570524,0.20647228229742712,0.04390966426025384
493,0.05816844189953627,-0.017907120567484714,0.30085264224433084,0.028409849883168487,0.13480652229946694
494,0.12032200639726573,-0.0478803717829544,0.5498569646300778,-0.050145143658295366,-0.18857541329929858
495,0.0771518573979036,-0.01901431578521975,0.3714088977988169,-0.010985241622116549,0.16459229313119397
496,0.04102409758238214,-0.09257262155343966,0.5752101185307396,-0.3706135267585696,0.1156086035254659
497,0.01926529028853543,-0.06892547104651991,0.6129854922502157,-0.05958411897001549,0.10545987731552083
498,0.09491813178750833,0.018851027319612777,0.42712413493886475,-0.09823980670646353,0.3136008529562794
499,0.07903727347603695,-0.11784900148893591,0.38275426044357835,-0.0022114508739793258,0.12224605219479748
500,0.18904656508441753,0.009977460300057375,0.4940090539513077,-0.06406746951292125,-0.11169985250452526
501,0.08408484804520307,0.046011704541161054,0.14047535221451807,-0.20042496321379474,0.1265399423559789
502,-0.10037564499318283,-0.1375854986051978,0.8008138229404496,-0.18142012815967382,0.11605415306209903
503,-0.049650491065068095,-0.013511070856266039,0.7411142528238134,-0.17363078710652197,0.41595410798366306
504,-0.02958683353727083,-0.012582609503455088,0.03849994679247966,-0.12074115327799895,0.592980458207688
505,0.11506955342144062,0.024091992628141663,0.40231949454331517,-0.1982102842123782,0.2841120249447157
506,0.0015419136411644941,-0.03478303493855215,0.33371286276664813,-0.16114624718015602,0.4113930362299908
507,-0.06412815167222816,0.05525970489644192,0.3481128921036212,-0.2706765598950232,0.4196891492843141
508,-0.04619159885847163,0.016249824754135674,0.2552814668792517,0.10521756698942666,0.14718352938719995
509,-0.2920198025570583,0.0010347488104152868,0.7404037064771888,0.10994203697257728,0.33717068882542045
510,0.4665687462753116,-0.11709207083095927,0.20318432115190568,-0.08236548886810362,0.13226890141182246
511,-0.09863639731969225,-0.011301116213221407,0.5222030528986157,-0.1909705710964737,0.46121073991430245
512,0.07425707480828858,-0.0950147975605247,0.6071016407368538,-0.07386583280403405,0.1689985502719374
513,0.08314795777609377,0.04427689270875078,0.47300781285786525,0.011904062238565591,-0.04514784140797926
514,0.06307740947062086,-0.041111273896653054,0.7687285702011721,-0.15448860499938574,0.03787281239538979
515,-0.014261552921436405,0.0337390887242304,0.5974600007306018,-0.07935296253780352,0.26624433411399984
516,-0.23136769333763513,0.11920283515027989,0.35263794497641665,-0.24371775920018543,0.46352676407658233
517,0.3527975842160783,0.18684396748240312,-0.35468749063549737,-0.13289211641614407,0.1040420443984639
518,-0.12277936345714277,0.020181521546260014,0.6476900497885522,-0.09863288702318618,0.45957770715196267
519,0.041008972487697505,0.034545976918247824,0.4374738483458821,-0.06080326426790729,0.34817626536918295
520,0.049250962643242115,-0.019566128741106838,0.3558154656532591,0.0018727088556811712,0.38254672647961285
521,-0.3502538518598406,0.07397514888868371,0.784562814918039,-0.1714025841310269,0.2951156021486619
522,-0.32040755088215234,-0.04443412464425865,0.7410940961505281,-0.17626256115037345,0.3826346072484478
523,0.01833257142639193,0.08925228572021608,0.41591426712686347,0.010347627752732985,0.40349838950942896
524,0.18331362196296458,0.11888806223202653,0.45534057242246195,-0.009869293791281833,0.08889406360140813
525,0.008702325928039035,-0.020061002203807098,0.4626956086014732,-0.022826621199763458,0.234679532253547
526,-0.15734833205827192,-0.05652421985674607,0.32831444800744275,0.20345072063966785,0.4191293892450608
527,-0.130269379388076,0.05331982570033219,0.20251828971913732,0.2466604906704381,0.19819525408490107
528,-0.23253100680582056,0.00014391466751899064,0.5375645110116466,-0.02359134114663859,0.4474271376811301
529,0.05724608891171602,0.08951575188824354,0.4877890320276122,0.043284649972746655,0.14138185805611675
530,0.08146133732704353,-0.03212496635604385,0.4817454593913584,-0.1261232041200094,0.19563416958378585
531,-0.21997788811055977,-0.013325581432761547,0.7096896597781797,-0.07098448396232472,0.35788663791696484
532,-0.2585362773019412,-0.03246617256121428,1.0442068182373156,-0.259081908979209,0.28566883265406223
533,-0.026497446373748106,-0.03826956985507361,0.3431820058911934,0.1789394817032646,0.08585683087227074
534,0.13665319065576778,-0.015887799380348,0.7047376300823172,0.02743467747813937,0.3354428546122796
535,-0.13029304788674373,-0.07979209462838155,0.7310095245018926,0.06717547127167223,0.06885087739482502
536,-0.23555920578734332,0.06964530081314275,0.5754682564668371,-0.23304746902564313,0.24136639018684508
537,0.4147437330950294,-0.05287805257292102,0.1621823528063982,-0.038925856431641835,0.21147040323370153
538,0.009126274004801305,0.07176859933876083,0.13639474390339895,0.02490517205927378,0.035210815140835496
539,0.04525716338387831,0.06991629876599029,0.5160228994451201,-0.018519303251838252,0.4397177853834613
540,0.10179576805107952,0.021412028289058145,0.36927148769888285,-0.0065190513474655595,0.27999287858727456
541,-0.08837108522134665,-0.09617534367733924,0.45995428097220054,0.1476437139953552,0.32366576098611644
542,-0.2111204244109633,0.00587223533671466,0.44754815496908645,0.09943618621564698,0.08365735465366748
543,-0.0872795379314876,-0.04693506520667992,0.6250755500649282,-0.041194265800969986,-0.0035450387103245413
544,0.12481427497050164,0.012750502852412216,0.3385115338690573,-0.21360587181084031,0.2430999827201393
545,0.07386859147730473,-0.029582530209854695,0.11444525982722467,-0.39801407333228983,0.5654407269637459
546,0.09819312712188163,-0.08663699268543537,0.7038951589095739,-0.09301740069374162,0.20962171103730437
547,-0.04406734998577224,-0.082143314935669,0.5448320580404488,-0.06068778517753266,0.20474870829981287
548,-0.17538076360987848,0.012879706341477126,0.7491304328493579,-0.043263753160851806,0.34102345420096436
549,0.16989335742016634,0.20025723578679874,0.4705668697227505,0.09522074212937473,-0.24976247089286835
550,-0.16135517493426602,-0.10461799358622595,0.7179961247552457,-0.15603561178278508,0.37613285326096524
551,-0.002528459920675674,-0.11481966248186189,0.402991622594209,-0.15188684578136236,0.5777538855216551
552,-0.005234549936981914,-0.003141274982015896,0.3310245790132281,-0.03839869564182731,0.5967839904506629
553,0.09571575793562855,0.0444150718614373,0.7463565911865896,-0.3653746064328939,-0.0885292691620732
554,0.1764676666514184,-0.15603461111950456,0.4768844811082985,-0.14723961563369373,0.385129038760082
555,-0.10804470281520251,0.010477333349660379,0.47440112397413187,-0.02510281873431792,0.5516120282161184
556,-0.051546712865837716,-0.0023076617088098384,0.5066641815799328,-0.01201089989203597,0.3890542266699228
557,0.22129182647335344,0.0710728772624201,0.3757067312543204,-0.048173253353143035,0.115594268800159
558,0.0856692566711404,0.04711622258567607,0.4986179175798487,-0.08274358656905026,0.22355958281735178
559,0.09751924519930111,-0.1876045475664447,0.4903175643077408,-0.1661910855203254,-0.0110412754953693
560,0.09864539795275477,0.07292669090010512,0.1215263319258725,-0.3132525075416749,0.27615919040711673
561,0.1358288727272819,0.02499726311426977,0.2514923754083759,-0.018766788567858562,0.145394970744665
562,-0.006128036619507426,-0.0603748932833338,0.48855324733688166,-0.14221226731612652,0.2584514473549743
563,0.1501214558344947,-0.10710341929931921,0.22337975618969058,-0.13998420428185657,0.4165730736455102
564,-0.1525841556768232,-0.012114617722968679,0.4136549534860108,-0.025807991283919994,0.4040994809674885
565,-0.21439278208297852,0.02981383570502181,0.39138783686260037,0.07616832585771542,0.23635497853198456
566,0.11749678980649743,0.11192781907328161,0.3919286919349571,0.09156433737039385,0.16213013455668515
567,0.0004979380301959546,0.05903015798414142,0.4084155215612288,0.0231809420277042,0.09025853963503475
568,-0.019501462232651024,0.014704058484032135,0.4607644136615103,-0.08325324973936614,0.4414283477535082
569,0.17149109468074555,-0.12107510588603425,0.3097415763295521,-0.04250392026870704,0.30457667215866013
570,0.09706367976837045,-0.03574068932682979,0.4322736751776243,-0.11402445674854614,0.05113050347795558
571,0.06359972394078905,-0.02188444660433885,0.424534808599702,-0.002913340416403411,0.4324537972815584
572,-0.05107591514665018,0.11810178530149984,0.2706964991606358,0.21106854255958107,0.14050465395155437
573,-0.2775386385053188,0.006878194458752507,0.48396195718293467,0.00019145936468140668,0.44690889953326557
574,-0.027031534785404255,0.0014402550411164116,0.5642879339932957,-0.12803699746386624,0.18948780631003864
575,-0.20554868551575028,-0.08025766495236954,0.7801041521907289,-0.29632933100745296,0.43969841380609687
576,-0.06622376123161783,0.08986168826243503,0.5670457458965437,-0.17541690279570132,0.4145912554662622
577,0.20565626738577425,0.08272761255101697,0.2759831391802398,-0.04227605387485121,0.08115001487725289
578,-0.025501567396002588,0.027428943781087383,0.3264846396680322,-0.19088629661535816,0.15853923562318267
579,-0.1128608830092687,-0.001371242702035247,0.5133119958407089,-0.029713187428765803,0.3719402270809509
580,-0.04801150015210133,0.08332193597279974,0.66137774823642,0.05792243641943597,0.1972974483761625
581,0.015600160457119396,0.04846313288291681,0.6891005290752472,-0.33540117583185675,0.07585106674340548
582,-0.058598088598143194,-0.08015121123854767,0.41713727900223824,-0.05414883115178211,0.1306268078040962
583,0.012613871900328855,-0.02093902987237991,0.6381388184804797,-0.21738528413718586,0.16512738877026073
584,-0.2030889901998673,-0.05746126439441511,0.5646828399819015,-0.05688795154178385,0.3862422319087702
585,0.13398490939536975,0.016494308944391467,0.46199211810010565,-0.006283382750191658,0.255724850034014
586,0.19522620163079235,-0.12258367049289924,0.31197264707989397,-0.03071033101387438,0.335716928305747
587,0.20969175420828381,-0.09631094782221382,0.23003268578997432,-0.3405683499504537,0.5816491947310831
588,0.017143178777226507,0.03835231367717155,0.4938122752004898,-0.07908784342576547,-0.019771802387529583
589,0.15264825618403394,0.04826011614288713,0.41320993401045036,0.09435129421997321,0.20500088782853093
590,0.253612833288544,-0.14853761495088258,0.5574741562597678,-0.2168434146551775,0.13308346264563678
591,0.12977668304388196,-0.032107313288812035,0.33734961870698593,-0.10843694042334177,0.16093620065970993
592,0.30062500288804594,-0.1184968021075404,0.2855451748696702,-0.31752556511811714,0.1952427196958317
593,0.11577082206955858,0.1460529278993184,0.5273068240894292,-0.016769712603940203,0.47010248176696673
594,0.07045801198542087,-0.0906757631874742,0.6324729523849419,-0.09510542745923851,0.18668063213264058
595,0.2601205060955259,-0.10544783515389337,0.5516833554612808,-0.326699763920011,-0.049061431892993744
596,0.036987949523060504,-0.06471322107104953,0.6082145987496599,-0.09426504099535163,0.34436217231213384
597,0.17799662594965665,-0.02549980003954482,0.3834443361373444,0.009836766367881021,-0.14992407884977263
598,-0.06956864613746086,0.030067399250062167,0.6412059143707942,-0.022923768655344866,0.30449770299992973
599,-0.21361691826422477,0.042900537130167476,0.4171322919510909,0.16357836786618088,0.3863993628433537
600,-0.1096088527305596,-0.027431487690675455,0.41242109861612564,-0.09686844433428063,0.45807075430645405
601,-0.10783404227803794,0.10013315355091754,0.427847954756616,-0.3963724480177593,0.39218222014865506
602,0.1394836157986761,0.019668590408022445,0.09515353841492653,-0.0773639875429145,0.13315853068852054
603,-0.24127502365212544,0.14562265415788675,0.0703636442159739,-0.003211619210715941,0.25777158599138744
604,-0.09213444696367046,0.07844767122065181,0.6348621971110131,0.05615242103889029,-0.03774361730698074
605,-0.04774079863586635,-0.022746359329837283,0.4819696812616633,0.037972538507334785,0.2997450940077341
606,-0.004907495246471027,-0.05940833944877464,0.2381517468340014,-0.04201470823203513,0.3426770780228657
607,-0.07772454329032966,-0.019176097502864288,0.5442718575167855,-0.026253416552499055,0.6610245391497018
608,0.14274433646276047,-0.18197058368320634,0.40024936425446056,-0.03404292398484192,0.21258432836285718
609,0.025190948560991144,-0.014807811745446046,0.32164958432123403,-0.3680109042622811,0.5284231406953881
610,0.049808787188402315,0.06760752449243082,0.06614791989518697,-0.043008814795517845,0.34256218830499047
611,-0.012335460982654345,-0.06300098932468426,0.6405633560978953,-0.11875607889713422,0.20732469705787532
612,-0.10993258059359427,0.06623562762443344,0.5301911841192244,-0.051075298385276746,0.29209001682708113
613,0.05038763047799011,0.03966101756766956,0.21512069380799193,-0.045631341520852534,0.4377627423434691
614,-0.09801561030145885,-0.021307403228380838,0.5063318097234051,0.03951173037408209,0.2492658825767109
615,-0.11181665996188853,0.04378521919114312,0.7229712473129791,-0.1790937471976245,-0.03973020046937715
616,0.3154477137691478,-0.10635448361064428,0.24766191805074605,0.08401443692497104,0.08071469885165068
617,0.04444173097831805,0.02893723449207929,0.30218884010228847,0.07564205475374099,-0.08314316398656961
618,0.07560390113829085,0.014080886092486186,0.3963746083230447,-0.10065519266443394,0.36287980363580086
619,0.1065904638618516,-0.0017888291163774884,0.1984172961426094,-0.21960033961273426,0.03145338921836678
620,-0.19039711949527113,-0.10928693905170261,0.5918655869182766,0.05498976800757044,0.41658367676732516
621,0.08754528543589979,-0.12209684765049486,0.5513229561501147,-0.1464313328403634,0.16789015849990568
622,0.01651438244355181,-0.14058950655415964,0.6221082088652526,-0.04443393013547707,0.20481915171353376
623,0.06868757098074658,0.0039024731781104995,0.19652675596789182,-0.014348942833132317,0.20818039288865683
624,-0.26482333237014927,0.11390222014433113,0.5673979109323463,-0.20901332351690774,0.1693024590931454
625,-0.09459290783113414,-0.02559385074511656,0.2826685728216677,0.17262377010963253,0.41526585947277733
626,-0.14560428909243447,-0.06711010794240478,0.29627047011885893,-0.04257032933794924,0.4628637620935191
627,0.13972992615996033,-0.17441241384403516,0.344310130778583,-0.2780488727799894,0.22084873948461067
628,0.05700729282529158,0.03232739364748227,0.38204932092653376,0.1285403632154723,-0.03236823764442146
629,-0.03653064076257706,0.028435919318739088,0.5046673123733656,-0.1074092870997874,0.3365831384806486
630,0.2728243463434501,-0.09178227984185822,0.4057730931113264,-0.42776035506673865,0.23629344387873624
631,0.09283583438843164,-0.07656480950371433,0.43789466062208665,-0.11569441187590912,0.5483401170239091
632,-0.021584793344268483,0.031136274464788442,0.18639018394506776,-0.047599990258042485,0.5403299925180824
633,0.03529355454942136,0.023631664914315335,0.2756905412028209,0.009351866103870671,0.28416709329788037
634,0.07653920189366699,-0.008003649514541796,0.4582518557913529,-0.16484993765542608,0.3212762558971845
635,-0.41227943824978075,0.03300355706640634,1.090134545119231,-0.00970304170350035,0.30246602593140137
636,-0.09142326043128067,-0.04523926355954417,0.5078263162480323,-0.30815784628301296,0.4589568665429173
637,0.13801739320771017,0.2653559663336842,0.4047788139691638,-0.02646573094860314,0.11364459736564585
638,-0.13408679206174698,0.10039614541408812,0.4830799894700011,0.016859222341859454,0.3297102198981524
639,-0.12245022750323227,-0.06548834114926672,0.6322162491394898,-0.19685792949738432,0.49075445212023555
640,0.19859835730016712,-0.06071820686017304,0.2196300291657284,-0.47970692941036236,0.3337303245539197
641,-0.18914550932320026,-0.09841341722032,0.8113513627372827,-0.255315400635917,0.37090062916502553
642,-0.16043014038371142,-0.07376115933215494,0.862229747355942,-0.21238177373373243,0.16863143518831009
643,-0.12695246386706555,-0.025925616810302497,0.6742126870428857,-0.28499104934389335,0.43611608415652964
644,0.1176942263364424,0.00922716910179628,0.5410919838553916,-0.34725011971189873,-0.02467444010085743
645,0.1017047149493481,0.05247529325742454,0.18052458294407842,0.013824401026591996,0.3151139240562288
646,-0.07527299828028018,-0.03458571375190803,0.4669288577952268,-0.051479486273093886,0.14068888497656246
647,-0.08165904235897417,-0.0628010076216471,0.6708415370979247,-0.10661377282409872,0.3018511995783777
648,0.03680808061786632,-0.007638067921065067,0.2580588677130046,0.013224822042228768,0.06316292416185305
649,-0.044202689953590515,-0.10523000145375405,0.48725499292504865,0.13301007515340516,0.08153361041878558
650,0.05258809179593456,-0.034893638720403956,0.3799270452376543,0.000820169805814372,0.0757296791284626
651,-0.05186358947939283,-0.09571142866466152,0.5250390907484348,-0.1252953533232334,0.239387727891119
652,-0.2854688898804117,0.14484225983759036,0.6464286727969355,-0.15997723398026725,0.2605667143620948
653,-0.059977843390944606,-0.07672991647572572,0.46900298999475504,-0.21298838965057415,0.425631709822171
654,0.4126445473631641,-0.03965908814819815,0.0453341515664619,-0.014273269331556582,0.0697859914722195
655,-0.13820583525822666,0.05574629023450715,0.4412386351823036,0.06034369201463062,0.3975055274577965
656,-0.18565371360185617,-0.1806677070881498,0.6631859069017795,0.007474758072955551,0.45976707701634645
657,-0.07837185863188054,0.10698830525487839,0.6006676366011916,-0.05457429438355695,0.006243082444630277
658,0.1991263407647459,-0.0470208798521911,0.12576789083810097,-0.14168247522388544,0.05820157387168508
659,-0.05273516606489385,0.2184231528023815,0.4697766550792707,0.16343725285973398,0.05196604686029993
660,0.14618040364776885,-0.0025340611439507777,0.4196092479551662,-0.12694914789850248,0.4859788854040207
661,-0.04054740734960953,0.0242946124656475,0.12841485220570706,-0.21588026870328653,0.28330316209568995
662,0.16796083420462904,0.03476257082827222,0.48475691282178224,0.01571349937705303,-0.05848903225127178
663,-0.20914444863307846,-0.051256675775844696,0.7773114871038029,-0.01178290769408678,0.35895422452312575
664,0.3179476167678318,-0.06956641715075079,0.36483996760156573,-0.02253815583936441,0.21595897731345443
665,0.03423597176958491,-0.05037554131703222,0.5219791036897864,0.03788233653716271,0.3246185511846466
666,-0.2628276352378647,0.03840939485194599,0.32028015913711455,0.04286233484505296,0.4102550236742548
667,-0.049820746584356715,-0.013034610320024098,0.6113107106264521,-0.2231030553775677,0.20741248298576775
668,-0.009511876611317272,0.04293392636299838,0.7226944823288334,0.00703725266097886,-0.014289345944086661
669,-0.15062404828876877,-0.06090709991584707,0.5986510471080958,0.08570672956882537,0.30997285742316805
670,-0.03730044069402165,-0.012986923165694664,0.2670569060854907,-0.27607766945920414,0.45475080433675696
671,0.03170832401487661,0.0014349741817512394,0.40540272862056587,-0.24145860125322813,0.355612538258538
672,-0.1067141245672574,-0.010890689697124215,0.7454014148493484,0.08242698466270384,0.3081964867372013
673,-0.011829394317568331,0.015177829567347156,0.6561173105371093,-0.060996734545799305,0.16511779673573784
674,-0.0630074538410463,-0.05347996685954781,0.782308781317594,-0.055279476335329945,0.2151594979727728
675,-0.15312196622038568,-0.020605108723210096,0.6145774909520356,-0.06266550114504504,0.0714634014781991
676,0.09080298769639698,0.016541257613267673,0.4975855142333323,0.11862009857591171,-0.03749445744007864
677,0.17733450330838765,0.2527892112660039,0.4231868693496869,-0.2052609789915946,-0.10302616794953504
678,0.16378900783849043,0.13476511182470002,0.5434663339952067,-0.05445383805862095,-0.05232433720816113
679,0.0063042900579420216,-0.0577876640122343,0.4197325657456454,0.014222869402335303,0.4410742587559186
680,-0.0735911307843345,0.10266189355881868,0.6252072745326288,0.2201553861418118,-0.021795206491099065
681,-0.025790624402547056,-0.047399985173009807,0.6011943082389328,-0.1299140783337924,0.490653674678948
682,-0.10098873603208014,-0.05981223243688274,0.6902678706734977,0.0278619006690284,0.17959695669546766
683,-0.2219986678863269,0.008611639007828676,0.5331800078257171,-0.16475045230574115,0.4660306709874907
684,-0.047160488443451665,0.0311849966524071,0.6050496046830653,-0.18658473879209467,0.3818198325769952
685,-0.06588875418957803,-0.008319259280607044,0.395477277181148,-0.03609858755457539,0.30271150325380186
686,0.24228786995981527,-0.027669248592184385,0.7183884828735091,-0.1270250890991424,-0.16138284083816407
687,-0.039934060469516065,0.08620717933071768,0.4689457826290103,0.03623620854146757,0.24963237562917878
688,-0.14916526181602693,0.07309096491747716,0.4609743715082989,0.14093425141611565,0.21814574934018763
689,0.09263792205392574,-0.004921220360224332,0.5248815545296404,-0.14384286441407887,0.23984520325859787
690,0.06002862439303332,0.0995201646555709,0.5926654627178882,0.01419784513937818,0.17080737969779808
691,0.19837830359605202,-0.019200888736111088,0.47044655827692017,-0.020767733136526294,0.21459979348494285
692,-0.05938237347311892,-0.0545014241593378,0.5363357190753616,-0.23413586666063518,0.20100191524172845
693,0.2208870682857989,-0.07851651393189658,0.26105227271672043,-0.06796160473676276,0.2020029510329086
694,0.04626624001485206,0.06577540558699582,0.37434100211785293,0.13295446536706848,0.023300075397741198
695,-0.09021480778241972,0.03273391665555088,0.15506809344297753,-0.13803113700610392,0.306399218219051
696,-0.12122021934247748,0.04604257909268092,0.5954001332369339,0.06831176534501895,0.11772290437463244
697,0.11596164711067422,0.050240418189032535,0.2945215676248919,0.10267092837889705,0.0002893496721229516
698,-0.07643425283252911,0.0362409860111352,0.4792276576713158,0.047006657941582104,0.2529493236683971
699,-0.1755644802519774,0.027156480829515557,0.4229928106188866,0.0025868319590365064,0.23106616186483092
700,-0.036491844291042186,-0.04875909426335055,0.49650568459554434,-0.04753448581612781,0.31522815953172
701,0.21498356761992685,0.12312796588852466,0.32023414941893147,-0.18275904311878235,-0.1342354487250922
702,0.2569265450734384,0.15909099578764288,0.36696582760976043,-0.10670668723970471,0.30786646346129903
703,0.2528747445517236,-0.0041245684525419105,0.14473011129155905,-0.22716955149756046,0.20284163404147693
704,-0.06968150230756556,-0.07514688298722261,0.5468894785112096,-0.1373184699553764,0.3408725383796226
705,-0.14013928253895708,0.2005732886560419,0.6025994455217596,-0.1977051441468641,0.2728189418767954
706,-0.11309522635667295,0.09268403233271079,0.4608168478209607,-0.04653659764899017,0.41328137929107206
707,0.02711698957270934,-0.0765182875268335,0.6198406437565335,-0.16251876376235824,0.19554812329693844
708,-0.2873391154171784,0.04980823669532953,0.5581263108103837,-0.10989516312567649,0.42356871736554824
709,0.14266985873703647,-0.07944963700733824,0.7376006396957728,-0.07705674876057421,-0.11353566449750603
710,-0.23488533824026056,0.01135859300159311,0.6551660009145885,-0.02014413636939546,0.6391068450474211
711,0.06956722804877075,0.09829524591481635,0.36378435772549833,0.12989554608967435,0.06354125746209158
712,-0.10774481206141276,0.0812714901287393,0.6571551209894367,-0.032546199391489825,-0.15836393895098402
713,0.15590789653811055,-0.051144693625631045,0.17874271943886844,0.09659309033777978,0.3390521155495031
714,-0.16718977605636695,0.031385511666588026,0.749621482501119,-0.18692708914135003,0.4952488728865112
715,0.030780656366756243,0.0062241292164700816,0.15050691551999668,-0.03126935875463134,0.3844782514277893
716,-0.04358854287614368,-0.09249210131248482,0.5125044407336482,-0.11265799888342587,0.23917200976252526
717,0.000582021296430768,0.02378408847448575,0.35567655175739665,-0.08109453807699321,0.44662608393922776
718,0.0446254162907239,-0.01128536584076507,0.400300899113261,0.040488841305027466,0.3267431426560591
719,-0.12344042536686095,0.009424499522515704,0.6443890815359822,0.025531994977753852,0.46167765286786766
720,-0.13514068708389132,0.05439941459570709,0.32711888236076303,-0.258021165796014,0.37884318497829583
721,0.20727438230808878,0.04283726388701784,0.1352493507648969,0.01911149373490239,0.09517253905615053
722,0.05784941744613651,-0.007710620777323998,0.4233301993685168,-0.043614323671168805,0.2715587049470056
723,0.026451643039389672,0.012748304763870826,0.4260204477513601,-0.24641980571276206,-0.007386151027827153
724,0.17350272985041143,-0.07145419657569034,0.29080887092393365,0.04908632583265112,0.2654935074093256
725,-0.06095023169271903,-0.07268359168559588,0.6757843159627777,-0.052852085661647605,0.2597785073648231
726,0.007464923479213903,-0.029710756607902455,0.6282737169627033,-0.025001984283276397,0.04670701762973115
727,0.10659771189051537,-0.029805115101349988,0.768103621901844,-0.05380384914160778,-0.08549854019926574
728,-0.20649216087755035,0.025729761591923233,0.33273981613339615,0.062250867472352,0.3165034481876584
729,-0.023730720107647006,0.025990872122519347,0.5158478247906673,-0.114084460869681,0.262224754039286
730,-0.09644300353750786,-0.08072062030655924,0.7216887084075584,-0.12203391329315023,0.1802483610823246
731,0.04622536480522608,-0.11270945941406807,0.3038217008739144,0.007872130289054407,0.4409827621639145
732,-0.03494778517798176,0.07281047493744242,0.16799819989948803,-0.23178793877233467,0.40840002484125043
733,-0.20180911439537264,-0.06412471133511692,0.45959097333571436,-0.10089964849243009,0.45807544014511975
734,0.11483573768216333,0.027684593589060225,0.7753160375229056,-0.38602713016730517,0.2541930968749683
735,0.05289470362656967,-0.10336109981397146,0.39281696651434445,0.0592978634536855,0.5950403106302719
736,-0.22341956810722205,0.0560894381090117,0.37225235320389866,0.0984321788239576,0.4296299635618569
737,-0.017633320617919425,0.06939338512819995,0.48805189624742573,0.04716315543534152,0.19927044133479238
738,-0.14919015010597056,-0.11823499894313386,0.7824988345809132,-0.5559945305564458,0.048408364571347874
739,-0.26578168004168606,-0.019808166265031367,0.6017341785014955,-0.12560638440380423,0.32706835101596926
740,0.18434906370105447,0.09595095771798275,0.35741787496868527,-0.035113168870042274,-0.2252666820730717
741,-0.12083313668573381,-0.03787992645218961,0.5176346253312187,0.039807029731716986,0.3452701094696397
742,0.18043352407432928,-0.10004252082911322,0.1764273728405798,-0.0004849862433352351,0.26128040116003
